,Airline,Review,Review_Lemma,Keyword,Sentiment,User Contribution,Recency,joy,sadness,fear,disgust,anger,category,final,Area,Class,From,To
8497,Spicejet,Unfortunately this message didn't make it to the cabin crew on the second leg.,unfortunately this message do n't make it to the cabin crew on the second leg .,cabin crew,-0.9283049999999999,18,11-2018,0.20091199999999998,0.240936,0.106027,0.050414999999999995,0.055827999999999996,service,-0.14746544164707998,Domestic,Economy,Jaipur,Goa
8498,Spicejet,Check-in was conducted with Indifference to the host of lined-up passengers - several check-in Staff,Check - in be conduct with Indifference to the host of line - up passenger - several check - in Staff,Staff,-0.6272300000000001,310,06-2018,0.0,0.0,0.0,0.0,0.0,service,-0.169003704509289,Domestic,Economy,Chennai,Bagdogra
8499,Spicejet,"We did have our priority seat booked eventually obtained begrudgingly by the crew, the flight eventually took off well over an hour late.
","we do have our priority seat book eventually obtain begrudgingly by the crew , the flight eventually take off well over an hour late . 
",crew,-0.749287,20,10-2017,0.126221,0.351281,0.023153999999999997,0.028075,0.033418,service,-0.17040724786523498,Domestic,Economy,Mumbai,New Delhi
8500,Spicejet,"I do believe I was the only American on this flight, but felt no discomfort or lack of service.","i do believe i be the only American on this flight , but feel no discomfort or lack of service .",lack of service,-0.9300350000000001,206,12-2017,0.173013,0.151545,0.093654,0.07294500000000001,0.08686,service,-0.197325426792555,Domestic,Economy,Chennai,Kolkata
8501,Spicejet,There was no proper coordination between the staffs and no proper transport was provided to us - non AC cabs and an age old Bus to shuttle between hotel and airport.,there be no prop coordination between the staff and no prop transport be provide to us - non AC cab and an age old Bus to shuttle between hotel and airport .,staff,-0.792437,8,06-2017,0.075874,0.038278,0.026951,0.089715,0.038363999999999995,service,-0.19952422548442497,Domestic,Economy,Goa,Pune
8502,Spicejet,and it was my big mistake ever i made at the time of boarding all ordinary support and timing i observed also in flight,and it be my big mistake ever i make at the time of board all ordinary support and timing i observe also in flight,time of board,-0.7307170000000001,7,06-2018,0.34918499999999997,0.301858,0.095834,0.140748,0.169474,service,-0.199789958019596,Southeast Asia,Economy,Ahmedabad,Bangkok
8503,Spicejet,"The staff didn't seem happy and it was a mix of SpiceJet and Corenden crew.

","the staff do n't seem happy and it be a mix of SpiceJet and Corenden crew . 

",staff,-0.772624,556,02-2018,0.191573,0.22391799999999998,0.022989,0.026875,0.123097,service,-0.205018421702786,International,Economy,Jaipur,Dubai
8504,Spicejet,I spoke to the manager on how his staff doesn't info the customer well,i speak to the manager on how his staff do n't info the customer well,staff,-0.701911,180,10-2017,0.11291199999999998,0.107672,0.013888999999999999,0.069614,0.086727,service,-0.207395113014097,Domestic,Economy,New Delhi,Mumbai
8505,Spicejet,"Cabin crew was huge, considering there is very little on board assistance needed.","Cabin crew be huge , consider there be very little on board assistance need .",Cabin crew,-0.654991,2890,11-2017,0.29745,0.194153,0.11458,0.043160000000000004,0.128384,service,-0.20882552344634397,Domestic,Economy,Goa,Mumbai
8506,Spicejet,"This flight is not preferable on the international route, my flight was connecting via Kolkatta, and no crew was there to guide the passanger about the transfer/connecting flight details.","this flight be not preferable on the international route , my flight be connect via Kolkatta , and no crew be there to guide the passanger about the transfer / connect flight detail .",crew,-0.6623979999999999,343,08-2017,0.056077999999999996,0.119744,0.009059000000000001,0.003987,0.043959,service,-0.20917151980384302,Southeast Asia,Economy,Mumbai,Bangkok
8507,Spicejet,SpiceJet does not operate any frequent-flyer programme and does not provide any in-flight entertainment options.,SpiceJet do not operate any frequent - flyer programme and do not provide any in - flight entertainment option .,flight entertainment option,-0.715346,64,06-2017,0.050954,0.13606300000000002,0.044542,0.018333000000000002,0.058827,service,-0.23009662828652502,Domestic,Economy,Vijayawada,Hyderabad
8508,Spicejet,"I never had a delay, and staff is generally nice, considering that this is a low cost airline.","i never have a delay , and staff be generally nice , consider that this be a low cost airline .",staff,-0.751896,26,09-2017,0.494173,0.031693,0.00183,0.019459999999999998,0.023236,service,-0.230672462481765,Domestic,Economy,New Delhi,Chennai
8509,Spicejet,".... staff has no intention to help you.
",".... staff have no intention to help you . 
",staff,-0.813067,9,11-2017,0.100749,0.180033,0.026336000000000002,0.025503,0.052959000000000006,service,-0.23951370109273698,Domestic,Economy,Kochi (Cochin),Mumbai
8510,Spicejet,"Apparently, spice jet has started serving alcohol on their international flights and boy, did these guys enjoy their drinks.","apparently , spice jet have start serve alcohol on their international flight and boy , do these guy enjoy their drink .",international flight,-0.724309,101,10-2018,0.27915999999999996,0.187883,0.106581,0.085147,0.112675,service,-0.247900077736567,Southeast Asia,Economy,Kolkata,Bangkok
8511,Spicejet,this ticket was booked by our organisations's travel agent and have told them never to book me with SG again!,this ticket be book by our organisation 's travel agent and have tell them never to book me with SG again !,organisation 's travel agent,-0.281329,219,07-2018,0.139665,0.06098200000000001,0.035597000000000004,0.024803,0.0688,service,-0.26125536842345104,Domestic,Economy,Hyderabad,Bengaluru
8512,Spicejet,Airline staff were using their whims and fancies for charging for hand baggage even that just before boarding the aircraft.,Airline staff be use their whim and fancy for charge for hand baggage even that just before board the aircraft .,Airline staff,-0.40423400000000004,2,02-2019,0.389337,0.198684,0.040975,0.227291,0.131986,service,-0.26372996705303603,International,Economy,Dubai,Mumbai
8513,Spicejet,They rescheduled the flight before 3 days of departure and made a afternoon flight to early morning flight.,they reschedule the flight before 3 day of departure and make a afternoon flight to early morning flight .,early morning flight,-0.768598,210,04-2018,0.185313,0.11354600000000001,0.063307,0.040402999999999994,0.114922,service,-0.27062399337725895,Domestic,Economy,Ahmedabad,Goa
8514,Spicejet,"Be careful prior to purchase ticket - at the end of the day you will pay the more amount with less service compare to full fare flight airline.
- do not get trapped in fare difference of INR 1000 or near by compare to full fare airline.
- they will say low cost airline and selling cheap fare, at the end may not work for you.
","Be careful prior to purchase ticket - at the end of the day you will pay the more amount with less service compare to full fare flight airline . 
 - do not get trap in fare difference of INR 1000 or near by compare to full fare airline . 
 - they will say low cost airline and sell cheap fare , at the end may not work for you . 
",full fare flight airline,-0.44893599999999995,22,05-2018,0.27405999999999997,0.303185,0.010898,0.136902,0.093526,service,-0.28519696965390007,International,Economy,Dubai,Ahmedabad
8515,Spicejet,No reaction again from the Spicejet crew.,no reaction again from the Spicejet crew .,Spicejet crew,-0.66784,2,01-2018,0.131673,0.156156,0.037545,0.008901000000000001,0.077254,service,-0.302142940204082,Domestic,Economy,Goa,New Delhi
8516,Spicejet,There not a single SpiceJet staff to guide or help us.,there not a single SpiceJet staff to guide or help us .,single SpiceJet staff,-0.609676,74,10-2018,0.22726799999999997,0.129295,0.024902,0.029961,0.044176,service,-0.31230011489487103,Domestic,Economy,Guwahati,Patna
8517,Spicejet,"Sangeeta continued to be courteous and kept me waiting at your desk for an hour and a half, and was unwilling to provide customer service on any level.

","Sangeeta continue to be courteous and keep me wait at your desk for an hour and a half , and be unwilling to provide customer service on any level . 

",customer service,-0.43306000000000006,1,05-2017,0.12494100000000001,0.07651799999999999,0.028679000000000003,0.096013,0.085716,service,-0.31681871421339003,Domestic,Economy,Jammu City,Srinagar
8518,Spicejet,So if you want a pleasant experience plan in advance and make sure you don't get into a situation where expectations are not met...,so if you want a pleasant experience plan in advance and make sure you do n't get into a situation where expectation be not meet ...,pleasant experience plan,-0.39884000000000003,287,06-2017,0.169935,0.078335,0.127913,0.097477,0.089714,service,-0.31692569658775105,Domestic,Economy,Guwahati,Bengaluru
8519,Spicejet,"The fault lies here not in the stars, that is, the pilots and the crew but in the equipment.","the fault lie here not in the star , that is , the pilot and the crew but in the equipment .",pilot,-0.67778,494,07-2017,0.13919600000000001,0.155776,0.046719,0.016066999999999998,0.07849500000000001,service,-0.31730981350833504,Domestic,Economy,Mumbai,Bengaluru
8520,Spicejet,"I will never fly such airlines.

","i will never fly such airline . 

",such airline,-0.872381,5,05-2018,0.25893499999999997,0.21341500000000002,0.08609,0.064568,0.10811099999999998,service,-0.321758740231834,Domestic,Economy,Mumbai,New Delhi
8521,Spicejet,Ground staffs at check in counter and air hostess lack of service mind.,Ground staff at check in counter and air hostes lack of service mind .,Ground staff,-0.879576,138,02-2018,0.225239,0.20030699999999999,0.019241,0.08891900000000001,0.097325,service,-0.32533448650138597,Southeast Asia,Economy,Ahmedabad,Bangkok
8522,Spicejet,"Took Spicejet from Chennai to Chandigarh. had a terrible experience in terms of cleanliness, crew friendliness, luggage handling, etc
1.","take Spicejet from Chennai to Chandigarh . have a terrible experience in term of cleanlines , crew friendlines , luggage handling , etc 
 1 .",crew friendlines,-0.8766360000000001,63,08-2017,0.127459,0.16034,0.03822,0.008860999999999999,0.075782,service,-0.36473307442078595,Domestic,Economy,Chennai,Chandigarh
